c1410 119547
c1411 109754
c1412 121744
c1413 106280
c1414 105898
c1415 129769
c1416 109503
c1417 110332
c1418 97653
c1419 103663
c1420 108109
c1421 121493
c1422 96625
c1423 104284
c1424 94288
c1425 104872
c1426 85011
c1427 118774
c1428 114379
c1429 119822
c1430 131665
c1431 106069
c1432 122236
c1433 106454
c1434 124167
c1435 108272
c1436 128675
c1437 91241
c1438 116018
c1439 112547
c1440 123197
c1441 112522
c1442 102459
c1443 113333
c1444 98732
c1445 132995
c1446 107162
c1447 122128
c1448 109245
c1449 125540
c1450 100745
c151 149855
c152 169731
c153 130674
c154 143355
c155 145309
c156 142151
c157 128153
c158 116959
c159 144469
c1510 134097
c1511 141466
c1512 154311
c1513 142789
c1514 117841
c1515 154785
c1516 140809
c1517 137006
c1518 119942
c1519 130914
c1520 127358
c1521 153184
c1522 125804
c1523 128713
c1524 127331
c1525 122801
c1526 106075
c1527 147843
c1528 151345
c1529 140802
c1530 148201
c1531 123632
c1532 145383
c1533 143731
c1534 144845
c1535 126290
c1536 148943
c1537 125074
c1538 131401
c1539 124048
c1540 157608
c1541 140434
c1542 136955
c1543 133335
c1544 126698
c1545 150012
c1546 138971
c1547 155570
c1548 127899
c1549 147007
c1550 113798
c161 130384
c162 131731
c163 115629
c164 134491
c165 119139
c166 133178
c167 124214
c168 106134
c169 112361
c1610 114424
c1611 116961
c1612 133297
c1613 121388
c1614 112488
c1615 124031
c1616 112356
c1617 118312
c1618 99430
c1619 102352
c1620 118941
c1621 137202
c1622 103931
c1623 122283
c1624 107433
c1625 102831
c1626 92383
c1627 128788
c1628 130446
c1629 128168
c1630 128345
c1631 108681
c1632 132806
c1633 123247
c1634 111843
c1635 109741
c1636 126562
c1637 114423
c1638 108989
c1639 118385
c1640 131400
c1641 127712
c1642 123309
c1643 125918
c1644 116725
c1645 128847
c1646 118368
c1647 138854
c1648 117874
c1649 132955
c1650 113941
c171 136504
c172 166334
c173 123693
c174 134354
c175 130426
c176 144079
c177 133330
c178 105822
c179 131466
c1710 139638
c1711 119816
c1712 132266
c1713 127210
c1714 109192
c1715 144627
c1716 136731
c1717 131059
c1718 117296
c1719 129067
c1720 115804
c1721 130379
c1722 109625
c1723 122308
c1724 118543
c1725 115735
c1726 87473
c1727 141797
c1728 133813
c1729 131569
c1730 150568
c1731 102100
c1732 152021
c1733 139176
c1734 133161
c1735 120969
c1736 135728
c1737 115876
c1738 138980
c1739 130022
c1740 144276
c1741 121180
c1742 123152
c1743 140577
c1744 140453
c1745 152329
c1746 141360
c1747 140305
c1748 113768
c1749 139716
c1750 115058
c181 130146
c182 157098
c183 121738
c184 132129
c185 126507
c186 144749
c187 129143
c188 116461
c189 135920
c1810 137276
c1811 125297
c1812 126303
c1813 113621
c1814 99460
c1815 134810
c1816 124630
c1817 117127
c1818 119269
c1819 118468
c1820 129008
c1821 134630
c1822 110947
c1823 111809
c1824 115155
c1825 115641
c1826 89374
c1827 144068
c1828 129792
c1829 125946
c1830 138796
c1831 107576
c1832 140216
c1833 140345
c1834 137250
c1835 113737
c1836 140366
c1837 115381
c1838 132429
c1839 131506
c1840 151338
c1841 123057
c1842 130126
c1843 126612
c1844 112265
c1845 144620
c1846 130147
c1847 144080
c1848 127360
c1849 139012
c1850 102605
c191 137978
c192 152206
c193 115510
c194 138873
c195 130736
c196 139907
c197 126534
c198 105652
c199 114888
c1910 126950
c1911 126948
c1912 123474
c1913 130297
c1914 114199
c1915 140921
c1916 128611
c1917 121253
c1918 113075
c1919 121724
c1920 127264
c1921 140041
c1922 106881
c1923 120160
c1924 112385
c1925 118758
c1926 101810
c1927 132464
c1928 135817
c1929 127575
c1930 131490
c1931 109593
c1932 130071
c1933 130358
c1934 128354
c1935 116085
c1936 122974
c1937 110882
c1938 122567
c1939 130352
c1940 140221
c1941 115881
c1942 114788
c1943 133771
c1944 117539
c1945 135950
c1946 122977
c1947 135976
c1948 121460
c1949 126987
c1950 116987
c201 126874
c202 135210
c203 103255
c204 118841
c205 115162
c206 130874
c207 110834
c208 93101
c209 112975
c2010 109676
c2011 108658
c2012 126956
c2013 101991
c2014 107963
c2015 120912
c2016 119060
c2017 117131
c2018 95112
c2019 107295
c2020 106776
c2021 117779
c2022 102029
c2023 110722
c2024 104898
c2025 92618
c2026 74359
c2027 121059
c2028 127293
c2029 120570
c2030 130864
c2031 95630
c2032 119951
c2033 123075
c2034 116892
c2035 100959
c2036 128586
c2037 92906
c2038 112838
c2039 124376
c2040 123940
c2041 115428
c2042 110813
c2043 112206
c2044 103423
c2045 128344
c2046 111634
c2047 130123
c2048 115541
c2049 127250
c2050 108021
c211 128818
c212 152038
c213 119516
c214 143914
c215 130688
c216 151462
c217 128311
c218 121047
c219 131693
c2110 137808
c2111 121840
c2112 142606
c2113 130478
c2114 113675
c2115 141541
c2116 113326
c2117 121333
c2118 111924
c2119 118587
c2120 111690
c2121 140859
c2122 127409
c2123 124610
c2124 111539
c2125 118108
c2126 96950
c2127 134087
c2128 137662
c2129 137663
c2130 152331
c2131 112249
c2132 147443
c2133 135460
c2134 133094
c2135 123185
c2136 146278
c2137 127591
c2138 123744
c2139 125237
c2140 148108
c2141 131273
c2142 138189
c2143 135856
c2144 127362
c2145 149690
c2146 132574
c2147 141512
c2148 123857
c2149 148219
c2150 123650
c221 123536
c222 142408
c223 106634
c224 120276
c225 124525
c226 134949
c227 124953
c228 115508
c229 128552
c2210 117541
c2211 109134
c2212 121324
c2213 115933
c2214 103520
c2215 131781
c2216 113963
c2217 115301
c2218 112322
c2219 118224
c2220 117867
c2221 128655
c2222 98256
c2223 117776
c2224 116691
c2225 105571
c2226 93424
c2227 131136
c2228 127033
c2229 126227
c2230 126623
c2231 106252
c2232 130662
c2233 120044
c2234 128298
c2235 109049
c2236 129033
c2237 120487
c2238 115850
c2239 113967
c2240 137520
c2241 121326
c2242 122252
c2243 117641
c2244 117108
c2245 126308
c2246 127397
c2247 136896
c2248 120781
c2249 135290
c2250 104732
c231 112945
c232 130917
c233 96366
c234 116238
c235 108238
c236 119353
c237 102827
c238 100001
c239 94954
c2310 98948
c2311 100460
c2312 116855
c2313 108227
c2314 98913
c2315 124541
c2316 107584
c2317 114413
c2318 96547
c2319 107519
c2320 100743
c2321 110369
c2322 80396
c2323 105912
c2324 112115
c2325 100041
c2326 80350
c2327 125631
c2328 114499
c2329 111761
c2330 122135
c2331 90195
c2332 109592
c2333 123045
c2334 111915
c2335 110359
c2336 125908
c2337 94817
c2338 111433
c2339 102768
c2340 123040
c2341 114353
c2342 107143
c2343 111898
c2344 95060
c2345 120511
c2346 110558
c2347 128255
c2348 106113
c2349 115001
c2350 88812
c241 130355
c242 152730
c243 116663
c244 123620
c245 125327
c246 141680
c247 127297
c248 125001
c249 128075
c2410 121376
c2411 120854
c2412 126593
c2413 123431
c2414 104700
c2415 141669
c2416 128437
c2417 114731
c2418 101525
c2419 121461
c2420 112764
c2421 131464
c2422 105415
c2423 116642
c2424 125055
c2425 107128
c2426 92481
c2427 141016
c2428 137425
c2429 123370
c2430 132285
c2431 102851
c2432 137778
c2433 131765
c2434 124126
c2435 121009
c2436 142557
c2437 114277
c2438 129715
c2439 119813
c2440 139333
c2441 132606
c2442 126460
c2443 126832
c2444 126032
c2445 144090
c2446 130767
c2447 139695
c2448 128717
c2449 133656
c2450 108104
c251 133664
c252 151847
c253 129208
c254 135353
c255 129619
c256 139094
c257 110322
c258 101053
c259 128917
c2510 112710
c2511 124917
c2512 130170
c2513 133604
c2514 117332
c2515 135669
c2516 129209
c2517 116571
c2518 111993
c2519 117098
c2520 104176
c2521 128952
c2522 110643
c2523 119826
c2524 109084
c2525 124916
c2526 97617
c2527 135918
c2528 128229
c2529 124543
c2530 130500
c2531 100716
c2532 124340
c2533 110985
c2534 120978
c2535 121895
c2536 142867
c2537 107345
c2538 116760
c2539 115663
c2540 138981
c2541 130371
c2542 112109
c2543 125979
c2544 121808
c2545 145396
c2546 128501
c2547 138979
c2548 128286
c2549 124443
c2550 107123
c261 158292
c262 158552
c263 123404
c264 142510
c265 140488
c266 154633
c267 146866
c268 127549
c269 119814
c2610 136625
c2611 139410
c2612 134803
c2613 150043
c2614 122318
c2615 144556
c2616 131520
c2617 130824
c2618 113938
c2619 122926
c2620 116216
c2621 144069
c2622 111846
c2623 122863
c2624 120015
c2625 132803
c2626 109821
c2627 151503
c2628 150045
c2629 139979
c2630 149531
c2631 112740
c2632 149302
c2633 132176
c2634 133337
c2635 148659
c2636 158577
c2637 110940
c2638 143835
c2639 139375
c2640 159504
c2641 140345
c2642 124636
c2643 134080
c2644 122745
c2645 151129
c2646 144345
c2647 150103
c2648 134171
c2649 138521
c2650 126406
c271 123328
c272 139918
c273 111997
c274 135168
c275 134124
c276 127973
c277 108500
c278 95762
c279 114924
c2710 114212
c2711 110700
c2712 118716
c2713 125374
c2714 118563
c2715 136668
c2716 116401
c2717 112479
c2718 99266
c2719 111554
c2720 105094
c2721 133181
c2722 103910
c2723 122012
c2724 116346
c2725 114713
c2726 87975
c2727 136718
c2728 140266
c2729 126353
c2730 125770
c2731 106127
c2732 118643
c2733 124322
c2734 118511
c2735 110295
c2736 121419
c2737 108159
c2738 125551
c2739 112623
c2740 127482
c2741 125453
c2742 114811
c2743 124741
c2744 122535
c2745 135731
c2746 121475
c2747 136624
c2748 120582
c2749 128554
c2750 107767
c281 145987
c282 156115
c283 124541
c284 147378
c285 139559
c286 145506
c287 134082
c288 120678
c289 130911
c2810 128844
c2811 130403
c2812 145729
c2813 145466
c2814 115578
c2815 149226
c2816 132298
c2817 138251
c2818 109342
c2819 125947
c2820 120657
c2821 140891
c2822 107587
c2823 140142
c2824 131738
c2825 121079
c2826 107809
c2827 142294
c2828 132138
c2829 129615
c2830 146198
c2831 113368
c2832 150738
c2833 140230
c2834 129883
c2835 125254
c2836 144297
c2837 118380
c2838 125997
c2839 125916
c2840 152383
c2841 138953
c2842 127450
c2843 136937
c2844 138929
c2845 147399
c2846 136823
c2847 150036
c2848 126771
c2849 131985
c2850 122456
c291 108405
c292 142268
c293 106352
c294 118312
c295 114121
c296 118283
c297 105397
c298 94582
c299 103955
c2910 106602
c2911 108660
c2912 120385
c2913 116572
c2914 97542
c2915 116282
c2916 113055
c2917 110191
c2918 92503
c2919 108049
c2920 91242
c2921 111559
c2922 102699
c2923 108440
c2924 99024
c2925 111205
c2926 86443
c2927 123679
c2928 120482
c2929 106046
c2930 116268
c2931 79550
c2932 135192
c2933 121121
c2934 111931
c2935 103536
c2936 123637
c2937 101491
c2938 116035
c2939 114349
c2940 131625
c2941 120671
c2942 109243
c2943 115166
c2944 110281
c2945 130150
c2946 122739
c2947 124648
c2948 104287
c2949 109708
c2950 99977
c301 121401
c302 133842
c303 112807
c304 124207
c305 125671
c306 120427
c307 115848
c308 96259
c309 129199
c3010 120716
c3011 113215
c3012 126688
c3013 120395
c3014 107172
c3015 127977
c3016 114428
c3017 106227
c3018 113071
c3019 115875
c3020 113980
c3021 116833
c3022 105732
c3023 115264
c3024 109022
c3025 104023
c3026 87974
c3027 118063
c3028 117387
c3029 119996
c3030 130010
c3031 112444
c3032 120639
c3033 121865
c3034 116937
c3035 97740
c3036 127399
c3037 114426
c3038 108887
c3039 121150
c3040 124694
c3041 121088
c3042 110095
c3043 119519
c3044 110799
c3045 132428
c3046 117504
c3047 126825
c3048 110401
c3049 125777
c3050 98913
c311 95757
c312 112504
c313 97537
c314 113750
c315 105660
c316 105824
c317 90041
c318 79822
c319 95985
c3110 105922
c3111 88569
c3112 102737
c3113 93703
c3114 77773
c3115 93358
c3116 92607
c3117 88245
c3118 81766
c3119 85322
c3120 75008
c3121 107728
c3122 89385
c3123 88341
c3124 75683
c3125 93862
c3126 63947
c3127 111400
c3128 105689
c3129 98988
c3130 108168
c3131 77659
c3132 97869
c3133 109550
c3134 94014
c3135 100629
c3136 105533
c3137 87216
c3138 99246
c3139 100587
c3140 108928
c3141 97879
c3142 93520
c3143 93479
c3144 80019
c3145 111061
c3146 96899
c3147 111318
c3148 93438
c3149 98580
c3150 84371
c321 132123
c322 143915
c323 120571
c324 123202
c325 123172
c326 127278
c327 124448
c328 100671
c329 129215
c3210 124557
c3211 118904
c3212 125904
c3213 135751
c3214 118873
c3215 143534
c3216 126283
c3217 122139
c3218 109854
c3219 119961
c3220 105278
c3221 120880
c3222 114513
c3223 120974
c3224 115735
c3225 109861
c3226 95892
c3227 131736
c3228 127227
c3229 123661
c3230 138293
c3231 116947
c3232 131927
c3233 121565
c3234 118503
c3235 116879
c3236 125850
c3237 114735
c3238 133239
c3239 116647
c3240 134047
c3241 125415
c3242 107592
c3243 132648
c3244 137944
c3245 141135
c3246 127606
c3247 133073
c3248 107880
c3249 131480
c3250 111235
c331 141072
c332 164996
c333 132818
c334 155887
c335 149457
c336 150837
c337 142959
c338 122809
c339 134312
c3310 143652
c3311 130335
c3312 137432
c3313 144198
c3314 118387
c3315 157388
c3316 133435
c3317 125206
c3318 125637
c3319 128331
c3320 127670
c3321 142786
c3322 129559
c3323 133655
c3324 120510
c3325 132980
c3326 111548
c3327 150440
c3328 147012
c3329 139353
c3330 146124
c3331 119206
c3332 152878
c3333 136716
c3334 147417
c3335 137976
c3336 150821
c3337 129135
c3338 132626
c3339 133805
c3340 157756
c3341 139160
c3342 139725
c3343 151548
c3344 130552
c3345 154648
c3346 147657
c3347 160842
c3348 138256
c3349 141782
c3350 128946
c341 149482
c342 157977
c343 145921
c344 152257
c345 146057
c346 153815
c347 141150
c348 114944
c349 143460
c3410 146546
c3411 137975
c3412 148826
c3413 131535
c3414 136711
c3415 147022
c3416 137012
c3417 135230
c3418 116519
c3419 128295
c3420 122771
c3421 165320
c3422 125282
c3423 131014
c3424 118490
c3425 118372
c3426 99470
c3427 152140
c3428 149759
c3429 147285
c3430 153408
c3431 129443
c3432 149270
c3433 141747
c3434 132740
c3435 133499
c3436 154967
c3437 127324
c3438 127741
c3439 140473
c3440 156028
c3441 149183
c3442 132993
c3443 142587
c3444 125235
c3445 152902
c3446 135795
c3447 162139
c3448 140738
c3449 162662
c3450 118618
c351 115201
c352 146453
c353 114834
c354 127149
c355 127040
c356 122436
c357 122663
c358 108663
c359 117821
c3510 110894
c3511 114329
c3512 133410
c3513 119324
c3514 101669
c3515 132741
c3516 127145
c3517 116746
c3518 99616
c3519 125988
c3520 92798
c3521 127312
c3522 98983
c3523 111075
c3524 113740
c3525 112750
c3526 82437
c3527 128376
c3528 127297
c3529 127415
c3530 141327
c3531 107258
c3532 126842
c3533 131683
c3534 122279
c3535 114557
c3536 127381
c3537 102035
c3538 115425
c3539 115548
c3540 134184
c3541 123949
c3542 108700
c3543 117852
c3544 111871
c3545 137683
c3546 115351
c3547 135729
c3548 107578
c3549 119888
c3550 102759
c361 143268
c362 174462
c363 132691
c364 151536
c365 135408
c366 153464
c367 122007
c368 117009
c369 135247
c3610 138584
c3611 135387
c3612 156610
c3613 143134
c3614 122053
c3615 151753
c3616 131502
c3617 136565
c3618 122547
c3619 128758
c3620 117264
c3621 142757
c3622 132701
c3623 128757
c3624 116225
c3625 137823
c3626 109900
c3627 155583
c3628 148283
c3629 145765
c3630 158971
c3631 117891
c3632 142393
c3633 147910
c3634 144592
c3635 138369
c3636 147633
c3637 126665
c3638 141353
c3639 133630
c3640 156147
c3641 139716
c3642 145930
c3643 150597
c3644 132139
c3645 157747
c3646 140318
c3647 154022
c3648 128481
c3649 159445
c3650 115525
c371 141567
c372 165133
c373 133370
c374 151413
c375 137295
c376 158657
c377 127904
c378 121940
c379 140304
c3710 142573
c3711 123254
c3712 145508
c3713 131104
c3714 127284
c3715 144219
c3716 130582
c3717 124067
c3718 117788
c3719 124801
c3720 114922
c3721 144431
c3722 127555
c3723 134763
c3724 128731
c3725 129113
c3726 107696
c3727 157043
c3728 145234
c3729 142667
c3730 157993
c3731 122595
c3732 143741
c3733 140510
c3734 140105
c3735 135860
c3736 147996
c3737 139462
c3738 145823
c3739 134864
c3740 161795
c3741 142263
c3742 142700
c3743 149907
c3744 136553
c3745 157313
c3746 139993
c3747 153991
c3748 136081
c3749 154346
c3750 125353
c381 100514
c382 115395
c383 106862
c384 110491
c385 112528
c386 111180
c387 102515
c388 97450
c389 102292
c3810 106167
c3811 95566
c3812 108588
c3813 101737
c3814 95910
c3815 116137
c3816 98666
c3817 102086
c3818 93830
c3819 100913
c3820 82184
c3821 107799
c3822 103793
c3823 98941
c3824 98831
c3825 99525
c3826 74560
c3827 115717
c3828 105815
c3829 103734
c3830 119216
c3831 90320
c3832 108329
c3833 112924
c3834 112006
c3835 111341
c3836 119605
c3837 98921
c3838 97435
c3839 96408
c3840 118602
c3841 111316
c3842 104412
c3843 105527
c3844 90587
c3845 109296
c3846 111013
c3847 131240
c3848 114481
c3849 118958
c3850 87862
c391 107979
c392 124062
c393 110094
c394 121243
c395 123975
c396 122363
c397 105111
c398 96339
c399 105178
c3910 126260
c3911 99628
c3912 111747
c3913 106654
c3914 96746
c3915 118566
c3916 99948
c3917 96808
c3918 95299
c3919 103468
c3920 100188
c3921 115907
c3922 106098
c3923 98345
c3924 92050
c3925 110546
c3926 85965
c3927 127445
c3928 116340
c3929 109324
c3930 118481
c3931 94885
c3932 116021
c3933 114695
c3934 118421
c3935 109015
c3936 121211
c3937 96313
c3938 121928
c3939 116148
c3940 113315
c3941 111452
c3942 111536
c3943 116250
c3944 95063
c3945 129317
c3946 113280
c3947 128221
c3948 106060
c3949 129066
c3950 87912
c401 114734
c402 131163
c403 103158
c404 125440
c405 122962
c406 124199
c407 120451
c408 96924
c409 112472
c4010 113815
c4011 104649
c4012 128823
c4013 119581
c4014 96157
c4015 120864
c4016 110535
c4017 113112
c4018 102495
c4019 107998
c4020 110595
c4021 115894
c4022 109830
c4023 109855
c4024 101617
c4025 107962
c4026 91597
c4027 117910
c4028 116778
c4029 120527
c4030 126694
c4031 107313
c4032 122933
c4033 123194
c4034 125267
c4035 102977
c4036 117840
c4037 99158
c4038 116609
c4039 120349
c4040 125825
c4041 111326
c4042 110199
c4043 121339
c4044 99827
c4045 121615
c4046 112022
c4047 131787
c4048 108484
c4049 121533
c4050 105577
c411 133260
c412 152380
c413 127760
c414 143071
c415 138618
c416 144912
c417 130198
c418 115648
c419 129281
c4110 128466
c4111 124918
c4112 132982
c4113 127858
c4114 119713
c4115 149672
c4116 121764
c4117 118134
c4118 117310
c4119 122429
c4120 113572
c4121 139087
c4122 116630
c4123 125664
c4124 115144
c4125 125096
c4126 91628
c4127 140264
c4128 145775
c4129 136316
c4130 148316
c4131 114137
c4132 148099
c4133 137665
c4134 134453
c4135 119708
c4136 157601
c4137 121459
c4138 120467
c4139 126035
c4140 149800
c4141 132544
c4142 129109
c4143 133867
c4144 130725
c4145 152228
c4146 134886
c4147 143296
c4148 130716
c4149 140000
c4150 114284
c421 132351
c422 132181
c423 122022
c424 119928
c425 124073
c426 134342
c427 119637
c428 98085
c429 110025
c4210 114312
c4211 103143
c4212 115062
c4213 123184
c4214 113187
c4215 127004
c4216 116854
c4217 115910
c4218 98690
c4219 113710
c4220 106317
c4221 131124
c4222 96905
c4223 110642
c4224 104064
c4225 98476
c4226 86220
c4227 136384
c4228 126002
c4229 123825
c4230 118322
c4231 108325
c4232 124528
c4233 111496
c4234 112318
c4235 113168
c4236 116599
c4237 93228
c4238 114503
c4239 109185
c4240 117349
c4241 121396
c4242 108519
c4243 122352
c4244 108721
c4245 121965
c4246 115085
c4247 132478
c4248 119850
c4249 121801
c4250 99154
c431 128161
c432 148252
c433 109784
c434 122488
c435 121911
c436 141401
c437 115589
